7420,-1024,252,7196,-772,-7968,28,7168,-8164
-1024,252,7196,-772,-7968,28,7168,-8164,7168
252,7196,-772,-7968,28,7168,-8164,7168,7420
7196,-772,-7968,28,7168,-8164,7168,7420,-1024
-772,-7968,28,7168,-8164,7168,7420,-1024,252
-7968,28,7168,-8164,7168,7420,-1024,252,7196
28,7168,-8164,7168,7420,-1024,252,7196,-772
7168,-8164,7168,7420,-1024,252,7196,-772,-7968
-8164,7168,7420,-1024,252,7196,-772,-7968,28
7168,7420,-1024,252,7196,-772,-7968,28,7168
7420,-1024,252,7196,-772,-7968,28,7168,-8164
-1024,252,7196,-772,-7968,28,7168,-8164,7168
252,7196,-772,-7968,28,7168,-8164,7168,7420
7196,-772,-7968,28,7168,-8164,7168,7420,-1024
-800,7420,28,0,7196,7420,0,-800,252
-800,7420,28,0,7196,7420,0,-800,224
-800,7420,28,0,7196,7420,0,-800,224
-800,7420,28,0,7196,7420,0,-800,224
-800,7420,28,0,7196,7420,0,-800,224
-800,7420,28,0,7196,7420,0,-800,224
-800,7420,28,0,7196,7420,0,-800,224
-800,7420,28,0,7196,7420,0,-800,224
-800,7420,28,0,7196,7420,0,-800,224
-800,7420,28,0,7196,7420,0,-800,224
-800,7420,28,0,7196,7420,0,-800,224
-800,7420,28,0,7196,7420,0,-800,224
-800,7420,28,0,7196,7420,0,-800,224
-800,7420,28,0,7196,7420,0,-800,224
-800,7420,28,0,7196,7420,0,-800,224
-800,7420,28,0,7196,7420,0,-800,224
-800,7420,28,0,7196,7420,0,-800,224
-800,7420,28,0,7196,7420,0,-800,224
-800,7420,28,0,7196,7420,0,-800,224
-996,252,-8164,252,7196,0,7196,-1024,224
-772,7168,-800,7168,28,7168,28,-7940,0
252,-8164,252,7196,0,7196,-1024,224,7168
7168,-800,7168,28,7168,28,-7940,0,-996
-8164,252,7196,0,7196,-1024,224,7168,-772
-800,7168,28,7168,28,-7940,0,-996,252
252,7196,0,7196,-1024,224,7168,-772,7168
7168,28,7168,28,-7940,0,-996,252,-8164
7196,0,7196,-1024,224,7168,-772,7168,-800
28,7168,28,-7940,0,-996,252,-8164,252
0,7196,-1024,224,7168,-772,7168,-800,7168
7168,28,-7940,0,-996,252,-8164,252,7196
7196,-1024,224,7168,-772,7168,-800,7168,28
28,-7940,0,-996,252,-8164,252,7196,0
-1024,224,7168,-772,7168,-800,7168,28,7168
-7940,0,-996,252,-8164,252,7196,0,7196
224,7168,-772,7168,-800,7168,28,7168,28
0,-996,252,-8164,252,7196,0,7196,-1024
7168,-772,7168,-800,7168,28,7168,28,-7940
-996,252,-8164,252,7196,0,7196,-1024,224
-772,7168,-800,7168,28,7168,28,-7940,0
-996,-7940,7392,28,-7940,7196,-1024,224,7168
-7968,7196,-1024,7392,28,-7940,7168,-7968,-8164
28,-7940,7196,-1024,224,-8164,7392,7392,-772
7392,28,-7940,7168,-7968,-8164,-996,-7940,7392
-1024,224,-8164,7392,7392,-772,-7968,7196,-1024
7168,-7968,-8164,-996,-7940,7392,28,-7940,7196
7392,7392,-772,-7968,7196,-1024,7392,28,-7940
-996,-7940,7392,28,-7940,7196,-1024,224,-8164
-7968,7196,-1024,7392,28,-7940,7168,-7968,-8164
28,-7940,7196,-1024,224,-8164,7392,7392,-772
7392,28,-7940,7168,-7968,-8164,-996,-7940,7392
-1024,224,-8164,7392,7392,-772,-7968,7196,-1024
7168,-7968,-8164,-996,-7940,7392,28,-7940,7196
7392,7392,-772,-7968,7196,-1024,7392,28,-7940
-996,-7940,7392,28,-7940,7196,-1024,224,-8164
-7968,7196,-1024,7392,28,-7940,7168,-7968,-8164
28,-7940,7196,-1024,224,-8164,7392,7392,-772
7392,28,-7940,7168,-7968,-8164,-996,-7940,7392
-1024,224,-8164,7392,7392,-772,-7968,7196,-1024
7168,-7968,-8164,-996,-7940,7392,28,-7940,7196
7392,7392,-772,-7968,7196,-1024,7392,28,-7940
-996,-7940,7392,28,-7940,7196,-1024,224,-8164
-8192,7196,-7968,28,28,-7940,7168,-7968,-8164
-8164,7392,7168,-1024,224,-8164,7392,-800,0
28,28,-7940,7168,-7968,-8164,252,0,7392
-1024,224,-8164,7392,-800,0,-8192,7196,-7968
7168,-7968,-8164,252,0,7392,-8164,7392,7168
7392,-800,0,-8192,7196,-7968,28,28,-7940
252,0,7392,-8164,7392,7168,-1024,224,-8164
-8192,7196,-7968,28,28,-7940,7168,-7968,-8164
-8164,7392,7168,-1024,224,-8164,7392,-800,0
28,28,-7940,7168,-7968,-8164,252,0,7392
-1024,224,-8164,7392,-800,0,-8192,7196,-7968
7168,-7968,-8164,252,0,7392,-8164,7392,7168
7392,-800,0,-8192,7196,-7968,28,28,-7940
252,0,7392,-8164,7392,7168,-1024,224,-8164
-8192,7196,-7968,28,28,-7940,7168,-7968,-8164
-8164,7392,7168,-1024,224,-8164,7392,-800,0
28,28,-7940,7168,-7968,-8164,252,0,7392
-1024,224,-8164,7392,-800,0,-8192,7196,-7968
7168,-7968,-8164,252,0,7392,-8164,7392,7168
7392,-800,0,-8192,7196,-7968,28,28,-7940
252,0,7392,-8164,7392,7168,-1024,224,-8164
-8192,7196,-7968,28,28,-7940,7168,-7968,-8164
-8164,7392,7168,-1024,224,-8164,7392,-800,0
28,28,-7940,7168,-7968,-8164,252,0,7392
-1024,224,-8164,7392,-800,0,-8192,7196,-7968
7168,-7968,-8164,252,0,7392,-8164,7392,7168
7392,-800,0,-8192,7196,-7968,28,28,-7940
7392,-996,7168,224,-8164,7420,-1024,224,-8164
-8164,7168,-800,28,-7940,7168,-7968,-7940,-8192
7420,-1024,224,-8164,-800,224,-7968,7196,252
7168,-7968,-7940,-8192,7392,-996,7168,224,-8164
224,-7968,7196,252,-8164,7168,-800,28,-7940
-996,7168,224,-8164,7420,-1024,224,-8164,-800
7168,-800,28,-7940,7168,-7968,-7940,-8192,7392
-1024,224,-8164,-800,224,-7968,7196,252,-8164
-7968,-7940,-8192,7392,-996,7168,224,-8164,7420
-7968,7196,252,-8164,7168,-800,28,-7940,7168
7168,224,-8164,7420,-1024,224,-8164,-800,224
-800,28,-7940,7168,-7968,-7940,-8192,7392,-996
224,-8164,-800,224,-7968,7196,252,-8164,7168
-7940,-8192,7392,-996,7168,224,-8164,7420,-1024
7196,252,-8164,7168,-800,28,-7940,7168,-7968
224,-8164,7420,-1024,224,-8164,-800,224,-7968
28,-7940,7168,-7968,-7940,-8192,7392,-996,7168
-8164,-800,224,-7968,7196,252,-8164,7168,-800
-8192,7392,-996,7168,224,-8164,7420,-1024,224
252,-8164,7168,-800,28,-7940,7168,-7968,-7940
-8164,7420,-1024,224,-8164,-800,224,-7968,7196
-7940,7168,-7968,-7940,-8192,7392,-996,7168,224
-800,224,-7968,7196,252,-8164,7168,-800,28
7392,-996,7168,224,-8164,7420,-1024,224,-8164
28,7196,-772,28,-7940,7168,-7968,-7940,-8192
-996,7420,-1024,224,-800,224,-7968,7196,252
28,-7940,-8192,-7940,-8192,7392,-996,7168,7168
224,-800,224,-7968,7196,252,28,7196,-772
-7940,-8192,7392,-996,7168,7168,-996,7420,-1024
-7968,7196,252,28,7196,-772,28,-7940,-8192
-996,7168,7168,-996,7420,-1024,224,-800,224
28,7196,-772,28,-7940,-8192,-7940,-8192,7392
-996,7420,-1024,224,-800,224,-7968,7196,252
28,-7940,-8192,-7940,-8192,7392,-996,7168,7168
224,-800,224,-7968,7196,252,28,7196,-772
-7940,-8192,7392,-996,7168,7168,-996,7420,-1024
-7968,7196,252,28,7196,-772,28,-7940,-8192
-996,7168,7168,-996,7420,-1024,224,-800,224
28,7196,-772,28,-7940,-8192,-7940,-8192,7392
-996,7420,-1024,224,-800,224,-7968,7196,252
28,-7940,-8192,-7940,-8192,7392,-996,7168,7168
224,-800,224,-7968,7196,252,28,7196,-772
-7940,-8192,7392,-996,7168,7168,-996,7420,-1024
-7968,7196,252,28,7196,-772,28,-7940,-8192
-996,7168,7168,-996,7420,-1024,224,-800,224
28,7196,-772,28,-7940,-8192,-7940,-8192,7392
252,7420,-1024,224,-800,224,-7968,7196,252
7420,-1024,224,-800,252,-996,-996,7168,252
-1024,224,-800,252,-996,-996,7168,252,252
224,-800,252,-996,-996,7168,252,252,7420
-800,252,-996,-996,7168,252,252,7420,-1024
252,-996,-996,7168,252,252,7420,-1024,224
-996,-996,7168,252,252,7420,-1024,224,-800
-996,7168,252,252,7420,-1024,224,-800,252
7168,252,252,7420,-1024,224,-800,252,-996
252,252,7420,-1024,224,-800,252,-996,-996
252,7420,-1024,224,-800,252,-996,-996,7168
7420,-1024,224,-800,252,-996,-996,7168,252
-1024,224,-800,252,-996,-996,7168,252,252
224,-800,252,-996,-996,7168,252,252,7420
-800,252,-996,-996,7168,252,252,7420,-1024
252,-996,-996,7168,252,252,7420,-1024,224
-996,-996,7168,252,252,7420,-1024,224,-800
-996,7168,252,252,7420,-1024,224,-800,252
7168,252,252,7420,-1024,224,-800,252,-996
252,252,7420,-1024,224,-800,252,-996,-996
252,7420,-1024,224,-800,252,-996,-996,7168
7420,-1024,224,-800,252,-996,-996,7168,252
-1024,224,-800,252,-996,-996,7168,252,252
-7968,7392,28,224,7168,252,-8164,7392,7420
7392,28,224,7168,252,-8164,7392,7420,-1024
28,224,7168,252,-8164,7392,7420,-1024,-7968
224,7168,252,-8164,7392,7420,-1024,-7968,7392
7168,252,-8164,7392,7420,-1024,-7968,7392,28
252,-8164,7392,7420,-1024,-7968,7392,28,224
-8164,7392,7420,-1024,-7968,7392,28,224,7168
7392,7420,-1024,-7968,7392,28,224,7168,252
7420,-1024,-7968,7392,28,224,7168,252,-8164
-1024,-7968,7392,28,224,7168,252,-8164,7392
-7968,7392,28,224,7168,252,-8164,7392,7420
7392,28,224,7168,252,-8164,7392,7420,-1024
28,224,7168,252,-8164,7392,7420,-1024,-7968
224,7168,252,-8164,7392,7420,-1024,-7968,7392
7168,252,-8164,7392,7420,-1024,-7968,7392,28
252,-8164,7392,7420,-1024,-7968,7392,28,224
-8164,7392,7420,-1024,-7968,7392,28,224,7168
7392,7420,-1024,-7968,7392,28,224,7168,252
7420,-1024,-7968,7392,28,224,7168,252,-8164
-1024,-7968,7392,28,224,7168,252,-8164,7392
-7968,7392,28,224,7168,252,-8164,7392,7420
7196,-772,-772,7420,7196,-8164,7392,7420,-1024
-772,-772,7420,7196,-8164,7392,7420,-1024,252
-772,7420,7196,-8164,7392,7420,-1024,252,7196
7420,7196,-8164,7392,7420,-1024,252,7196,-772
7196,-8164,7392,7420,-1024,252,7196,-772,-772
-8164,7392,7420,-1024,252,7196,-772,-772,7420
7392,7420,-1024,252,7196,-772,-772,7420,7196
7420,-1024,252,7196,-772,-772,7420,7196,-8164
-1024,252,7196,-772,-772,7420,7196,-8164,7392
252,7196,-772,-772,7420,7196,-8164,7392,7420
7196,-772,-772,7420,7196,-8164,7392,7420,-1024
-772,-772,7420,7196,-8164,7392,7420,-1024,252
-772,7420,7196,-8164,7392,7420,-1024,252,7196
7420,7196,-8164,7392,7420,-1024,252,7196,-772
7196,-8164,7392,7420,-1024,252,7196,-772,-772
-8164,7392,7420,-1024,252,7196,-772,-772,7420
7392,7420,-1024,252,7196,-772,-772,7420,7196
7420,-1024,252,7196,-772,-772,7420,7196,-8164
-1024,252,7196,-772,-772,7420,7196,-8164,7392
252,7196,-772,-772,7420,7196,-8164,7392,7420
7196,-772,-772,7420,7196,-8164,7392,7420,-1024
-996,7392,224,7420,-996,7420,-772,-800,252
7392,224,7420,-996,7420,-772,-800,252,7196
224,7420,-996,7420,-772,-800,252,7196,-996
7420,-996,7420,-772,-800,252,7196,-996,7392
-996,7420,-772,-800,252,7196,-996,7392,224
7420,-772,-800,252,7196,-996,7392,224,7420
-772,-800,252,7196,-996,7392,224,7420,-996
-800,252,7196,-996,7392,224,7420,-996,7420
252,7196,-996,7392,224,7420,-996,7420,-772
7196,-996,7392,224,7420,-996,7420,-772,-800
-996,7392,224,7420,-996,7420,-772,-800,252
7392,224,7420,-996,7420,-772,-800,252,7196
224,7420,-996,7420,-772,-800,252,7196,-996
7420,-996,7420,-772,-800,252,7196,-996,7392
-996,7420,-772,-800,252,7196,-996,7392,224
7420,-772,-800,252,7196,-996,7392,224,7420
-772,-800,252,7196,-996,7392,224,7420,-996
-800,252,7196,-996,7392,224,7420,-996,7420
252,7196,-996,7392,224,7420,-996,7420,-772
7196,-996,7392,224,7420,-996,7420,-772,-800
-996,7392,224,7420,-996,7420,-772,-800,252
7392,224,7420,-996,7420,-772,-800,252,7196
-8192,7420,-8164,-7940,-772,-800,252,7196,-996
-8192,7420,-8164,-7940,-772,-800,7392,-996,7392
-8192,7420,-8164,-7940,-772,-800,7392,-996,7392
-8192,7420,-8164,-7940,-772,-800,7392,-996,7392
-8192,7420,-8164,-7940,-772,-800,7392,-996,7392
-8192,7420,-8164,-7940,-772,-800,7392,-996,7392
-8192,7420,-8164,-7940,-772,-800,7392,-996,7392
-8192,7420,-8164,-7940,-772,-800,7392,-996,7392
-8192,7420,-8164,-7940,-772,-800,7392,-996,7392
-8192,7420,-8164,-7940,-772,-800,7392,-996,7392
-8192,7420,-8164,-7940,-772,-800,7392,-996,7392
-8192,7420,-8164,-7940,-772,-800,7392,-996,7392
-8192,7420,-8164,-7940,-772,-800,7392,-996,7392
-8192,7420,-8164,-7940,-772,-800,7392,-996,7392
-8192,7420,-8164,-7940,-772,-800,7392,-996,7392
-8192,7420,-8164,-7940,-772,-800,7392,-996,7392
-8192,7420,-8164,-7940,-772,-800,7392,-996,7392
-8192,7420,-8164,-7940,-772,-800,7392,-996,7392
-8192,7420,-8164,-7940,-772,-800,7392,-996,7392
-8192,7420,-8164,-7940,-772,-800,7392,-996,7392
-8192,7420,-8164,-7940,-772,-800,7392,-996,7392
-8192,7420,-8164,-7940,-772,-800,7392,-996,7392
7420,7420,-996,-7940,7168,-1024,7392,-996,7392
7420,-996,-7940,7168,-1024,-800,-996,224,-1024
-996,-7940,7168,-1024,-800,-996,224,-1024,7420
-7940,7168,-1024,-800,-996,224,-1024,7420,7420
7168,-1024,-800,-996,224,-1024,7420,7420,-996
-1024,-800,-996,224,-1024,7420,7420,-996,-7940
-800,-996,224,-1024,7420,7420,-996,-7940,7168
-996,224,-1024,7420,7420,-996,-7940,7168,-1024
224,-1024,7420,7420,-996,-7940,7168,-1024,-800
-1024,7420,7420,-996,-7940,7168,-1024,-800,-996
7420,7420,-996,-7940,7168,-1024,-800,-996,224
7420,-996,-7940,7168,-1024,-800,-996,224,-1024
-996,-7940,7168,-1024,-800,-996,224,-1024,7420
-7940,7168,-1024,-800,-996,224,-1024,7420,7420
7168,-1024,-800,-996,224,-1024,7420,7420,-996
-1024,-800,-996,224,-1024,7420,7420,-996,-7940
-800,-996,224,-1024,7420,7420,-996,-7940,7168
-996,224,-1024,7420,7420,-996,-7940,7168,-1024
224,-1024,7420,7420,-996,-7940,7168,-1024,-800
-1024,7420,7420,-996,-7940,7168,-1024,-800,-996
7420,7420,-996,-7940,7168,-1024,-800,-996,224
7420,-996,-7940,7168,-1024,-800,-996,224,-1024
224,7168,7420,-800,-800,-996,224,-1024,7420
7420,-800,-7968,-7968,252,252,224,28,7392
-7968,-7968,252,252,224,28,7392,224,7168
252,252,224,28,7392,224,7168,7420,-800
224,28,7392,224,7168,7420,-800,-7968,-7968
7392,224,7168,7420,-800,-7968,-7968,252,252
7168,7420,-800,-7968,-7968,252,252,224,28
-800,-7968,-7968,252,252,224,28,7392,224
-7968,252,252,224,28,7392,224,7168,7420
252,224,28,7392,224,7168,7420,-800,-7968
28,7392,224,7168,7420,-800,-7968,-7968,252
224,7168,7420,-800,-7968,-7968,252,252,224
7420,-800,-7968,-7968,252,252,224,28,7392
-7968,-7968,252,252,224,28,7392,224,7168
252,252,224,28,7392,224,7168,7420,-800
224,28,7392,224,7168,7420,-800,-7968,-7968
7392,224,7168,7420,-800,-7968,-7968,252,252
7168,7420,-800,-7968,-7968,252,252,224,28
-800,-7968,-7968,252,252,224,28,7392,224
-7968,252,252,224,28,7392,224,7168,7420
252,224,28,7392,224,7168,7420,-800,-7968
28,7392,224,7168,7420,-800,-7968,-7968,252
224,7168,7420,-800,-7968,-7968,252,252,224
7196,-800,-7968,-7968,252,252,224,28,7392
-800,224,-800,224,7420,-8164,7420,7196,7420
224,-800,224,7420,-8164,7420,7196,7420,7196
-800,224,7420,-8164,7420,7196,7420,7196,-800
224,7420,-8164,7420,7196,7420,7196,-800,224
7420,-8164,7420,7196,7420,7196,-800,224,-800
-8164,7420,7196,7420,7196,-800,224,-800,224
7420,7196,7420,7196,-800,224,-800,224,7420
7196,7420,7196,-800,224,-800,224,7420,-8164
7420,7196,-800,224,-800,224,7420,-8164,7420
7196,-800,224,-800,224,7420,-8164,7420,7196
-800,224,-800,224,7420,-8164,7420,7196,7420
224,-800,224,7420,-8164,7420,7196,7420,7196
-800,224,7420,-8164,7420,7196,7420,7196,-800
224,7420,-8164,7420,7196,7420,7196,-800,224
7420,-8164,7420,7196,7420,7196,-800,224,-800
-8164,7420,7196,7420,7196,-800,224,-800,224
7420,7196,7420,7196,-800,224,-800,224,7420
7196,7420,7196,-800,224,-800,224,7420,-8164
7420,7196,-800,224,-800,224,7420,-8164,7420
7196,-800,224,-800,224,7420,-8164,7420,7196
-800,224,-800,224,7420,-8164,7420,7196,7420
-996,-772,7168,-7968,-1024,0,7392,7420,7392
-772,7168,-7968,-1024,0,7392,7420,7392,-800
7168,-7968,-1024,0,7392,7420,7392,-800,-996
-7968,-1024,0,7392,7420,7392,-800,-996,-772
-1024,0,7392,7420,7392,-800,-996,-772,7168
0,7392,7420,7392,-800,-996,-772,7168,-7968
7392,7420,7392,-800,-996,-772,7168,-7968,-1024
7420,7392,-800,-996,-772,7168,-7968,-1024,0
7392,-800,-996,-772,7168,-7968,-1024,0,7392
-800,-996,-772,7168,-7968,-1024,0,7392,7420
-996,-772,7168,-7968,-1024,0,7392,7420,7392
-772,7168,-7968,-1024,0,7392,7420,7392,-800
7168,-7968,-1024,0,7392,7420,7392,-800,-996
-7968,-1024,0,7392,7420,7392,-800,-996,-772
-1024,0,7392,7420,7392,-800,-996,-772,7168
0,7392,7420,7392,-800,-996,-772,7168,-7968
7392,7420,7392,-800,-996,-772,7168,-7968,-1024
7420,7392,-800,-996,-772,7168,-7968,-1024,0
7392,-800,-996,-772,7168,-7968,-1024,0,7392
-800,-996,-772,7168,-7968,-1024,0,7392,7420
-996,-772,7168,-7968,-1024,0,7392,7420,7392
-772,7168,-7968,-1024,0,7392,7420,7392,-800
-1024,7196,252,7392,7168,-7968,7196,-1024,-996
252,7392,7168,-7968,7196,-1024,-7968,252,28
7168,-7968,7196,-1024,-7968,252,28,-1024,7196
7196,-1024,-7968,252,28,-1024,7196,252,7392
-7968,252,28,-1024,7196,252,7392,7168,-7968
28,-1024,7196,252,7392,7168,-7968,7196,-1024
7196,252,7392,7168,-7968,7196,-1024,-7968,252
7392,7168,-7968,7196,-1024,-7968,252,28,-1024
-7968,7196,-1024,-7968,252,28,-1024,7196,252
-1024,-7968,252,28,-1024,7196,252,7392,7168
252,28,-1024,7196,252,7392,7168,-7968,7196
-1024,7196,252,7392,7168,-7968,7196,-1024,-7968
252,7392,7168,-7968,7196,-1024,-7968,252,28
7168,-7968,7196,-1024,-7968,252,28,-1024,7196
7196,-1024,-7968,252,28,-1024,7196,252,7392
-7968,252,28,-1024,7196,252,7392,7168,-7968
28,-1024,7196,252,7392,7168,-7968,7196,-1024
7196,252,7392,7168,-7968,7196,-1024,-7968,252
7392,7168,-7968,7196,-1024,-7968,252,28,-1024
-7968,7196,-1024,-7968,252,28,-1024,7196,252
-1024,-7968,252,28,-1024,7196,252,7392,7168
252,28,-1024,7196,252,7392,7168,-7968,7196
-1024,7196,252,7392,7168,-7968,7196,-1024,-7968
-800,-8192,-8164,-8164,7196,-800,-7968,252,28
7392,7392,7392,-8164,-7940,-7968,7168,0,-772
-8164,7196,-800,-7968,224,28,-1024,-7940,252
-8164,-7940,-7968,7168,0,-772,-800,-8192,-8164
-7968,224,28,-1024,-7940,252,7392,7392,7392
7168,0,-772,-800,-8192,-8164,-8164,7196,-800
-1024,-7940,252,7392,7392,7392,-8164,-7940,-7968
-800,-8192,-8164,-8164,7196,-800,-7968,224,28
7392,7392,7392,-8164,-7940,-7968,7168,0,-772
-8164,7196,-800,-7968,224,28,-1024,-7940,252
-8164,-7940,-7968,7168,0,-772,-800,-8192,-8164
-7968,224,28,-1024,-7940,252,7392,7392,7392
7168,0,-772,-800,-8192,-8164,-8164,7196,-800
-1024,-7940,252,7392,7392,7392,-8164,-7940,-7968
-800,-8192,-8164,-8164,7196,-800,-7968,224,28
7392,7392,7392,-8164,-7940,-7968,7168,0,-772
-8164,7196,-800,-7968,224,28,-1024,-7940,252
-8164,-7940,-7968,7168,0,-772,-800,-8192,-8164
-7968,224,28,-1024,-7940,252,7392,7392,7392
7168,0,-772,-800,-8192,-8164,-8164,7196,-800
-1024,-7940,252,7392,7392,7392,-8164,-7940,-7968
-800,-8192,-8164,-8164,7196,-800,-7968,224,28
-8164,28,7420,28,-7940,-7968,7168,0,-772
7420,28,-7940,-7968,7168,0,-772,-800,-8192
-772,224,-1024,28,-996,7168,-7968,-8164,28
-1024,28,-996,7168,-7968,-8164,28,7420,28
-996,7168,-7968,-8164,28,7420,28,-772,224
-7968,-8164,28,7420,28,-772,224,-1024,28
28,7420,28,-772,224,-1024,28,-996,7168
28,-772,224,-1024,28,-996,7168,-7968,-8164
224,-1024,28,-996,7168,-7968,-8164,28,7420
28,-996,7168,-7968,-8164,28,7420,28,-772
7168,-7968,-8164,28,7420,28,-772,224,-1024
-8164,28,7420,28,-772,224,-1024,28,-996
7420,28,-772,224,-1024,28,-996,7168,-7968
-772,224,-1024,28,-996,7168,-7968,-8164,28
-1024,28,-996,7168,-7968,-8164,28,7420,28
-996,7168,-7968,-8164,28,7420,28,-772,224
-7968,-8164,28,7420,28,-772,224,-1024,28
28,7420,28,-772,224,-1024,28,-996,7168
28,-772,224,-1024,28,-996,7168,-7968,-8164
224,-1024,28,-996,7168,-7968,-8164,28,7420
28,-996,7168,-7968,-8164,28,7420,28,-772
7168,-7968,-8164,28,7420,28,-772,224,-1024
-8164,28,7420,28,-772,224,-1024,28,-996
7420,28,-772,224,-1024,28,-996,7168,-7968
-772,224,-1024,28,-996,7168,-7968,-8164,28
-772,7168,224,-800,-8164,-996,28,224,-7968
-8164,-8192,7420,7392,7420,-8192,-8192,-800,-996
-800,-8164,-996,28,224,-7968,7420,-772,252
7392,7420,-8192,-8192,-800,-996,-772,7168,224
28,224,-7968,7420,-772,252,-8164,-8192,7420
-8192,-800,-996,-772,7168,224,-800,-8164,-996
7420,-772,252,-8164,-8192,7420,7392,7420,-8192
-772,7168,224,-800,-8164,-996,28,224,-7968
-8164,-8192,7420,7392,7420,-8192,-8192,-800,-996
-800,-8164,-996,28,224,-7968,7420,-772,252
7392,7420,-8192,-8192,-800,-996,-772,7168,224
28,224,-7968,7420,-772,252,-8164,-8192,7420
-8192,-800,-996,-772,7168,224,-800,-8164,-996
7420,-772,252,-8164,-8192,7420,7392,7420,-8192
-772,7168,224,-800,-8164,-996,28,224,-7968
-8164,-8192,7420,7392,7420,-8192,-8192,-800,-996
-800,-8164,-996,28,224,-7968,7420,-772,252
7392,7420,-8192,-8192,-800,-996,-772,7168,224
28,224,-7968,7420,-772,252,-8164,-8192,7420
-8192,-800,-996,-772,7168,224,-800,-8164,-996
7420,-772,252,-8164,-8192,7420,7392,7420,-8192
-772,7168,224,-800,-8164,-996,28,224,-7968
-8164,-8192,7420,7392,7420,-8192,-8192,-800,-996
-800,-8164,-996,28,224,-7968,7420,-772,252
7392,7420,-8192,-8192,-800,-996,-772,7168,224
-800,7392,28,7420,-772,252,-8164,-8192,7420
7196,-1024,-800,-996,7392,-7968,7196,-8192,-8164
-7940,7420,-7940,-8164,7392,28,7392,-7968,-7940
-996,7392,-7968,7196,-8192,-8164,-800,7392,28
-8164,7392,28,7392,-7968,-7940,7196,-1024,-800
7196,-8192,-8164,-800,7392,28,-7940,7420,-7940
7392,-7968,-7940,7196,-1024,-800,-996,7392,-7968
-800,7392,28,-7940,7420,-7940,-8164,7392,28
7196,-1024,-800,-996,7392,-7968,7196,-8192,-8164
-7940,7420,-7940,-8164,7392,28,7392,-7968,-7940
-996,7392,-7968,7196,-8192,-8164,-800,7392,28
-8164,7392,28,7392,-7968,-7940,7196,-1024,-800
7196,-8192,-8164,-800,7392,28,-7940,7420,-7940
7392,-7968,-7940,7196,-1024,-800,-996,7392,-7968
-800,7392,28,-7940,7420,-7940,-8164,7392,28
7196,-1024,-800,-996,7392,-7968,7196,-8192,-8164
-7940,7420,-7940,-8164,7392,28,7392,-7968,-7940
-996,7392,-7968,7196,-8192,-8164,-800,7392,28
-8164,7392,28,7392,-7968,-7940,7196,-1024,-800
7196,-8192,-8164,-800,7392,28,-7940,7420,-7940
7392,-7968,-7940,7196,-1024,-800,-996,7392,-7968
-800,7392,28,-7940,7420,-7940,-8164,7392,28
7196,-1024,-800,-996,7392,-7968,7196,-8192,-8164
-7940,7420,-7940,-8164,7392,28,7392,-7968,-7940
-996,-800,-8192,7392,28,7392,-996,0,28
-800,-8192,7392,28,7392,-996,0,28,-7940
-8192,7392,28,7392,-996,0,28,-7940,-996
7392,28,7392,-996,0,28,-7940,-996,-800
28,7392,-996,0,28,-7940,-996,-800,-8192
7392,-996,0,28,-7940,-996,-800,-8192,7392
-996,0,28,-7940,-996,-800,-8192,7392,28
0,28,-7940,-996,-800,-8192,7392,28,7392
28,-7940,-996,-800,-8192,7392,28,7392,-996
-7940,-996,-800,-8192,7392,28,7392,-996,0
-996,-800,-8192,7392,28,7392,-996,0,28
-800,-8192,7392,28,7392,-996,0,28,-7940
-8192,7392,28,7392,-996,0,28,-7940,-996
7392,28,7392,-996,0,28,-7940,-996,-800
28,7392,-996,0,28,-7940,-996,-800,-8192
7392,-996,0,28,-7940,-996,-800,-8192,7392
-996,0,28,-7940,-996,-800,-8192,7392,28
0,28,-7940,-996,-800,-8192,7392,28,7392
28,-7940,-996,-800,-8192,7392,28,7392,-996
-7940,-996,-800,-8192,7392,28,7392,-996,0
-996,-800,-8192,7392,28,7392,-996,0,28
7196,28,28,0,7392,-1024,-7968,224,-7940
28,28,0,7392,-1024,-7968,224,-7940,7392
28,0,7392,-1024,-7968,224,-7940,7392,7196
0,7392,-1024,-7968,224,-7940,7392,7196,28
7392,-1024,-7968,224,-7940,7392,7196,28,28
-1024,-7968,224,-7940,7392,7196,28,28,0
-7968,224,-7940,7392,7196,28,28,0,7392
224,-7940,7392,7196,28,28,0,7392,-1024
-7940,7392,7196,28,28,0,7392,-1024,-7968
7392,7196,28,28,0,7392,-1024,-7968,224
7196,28,28,0,7392,-1024,-7968,224,-7940
28,28,0,7392,-1024,-7968,224,-7940,7392
28,0,7392,-1024,-7968,224,-7940,7392,7196
0,7392,-1024,-7968,224,-7940,7392,7196,28
7392,-1024,-7968,224,-7940,7392,7196,28,28
-1024,-7968,224,-7940,7392,7196,28,28,0
-7968,224,-7940,7392,7196,28,28,0,7392
224,-7940,7392,7196,28,28,0,7392,-1024
-7940,7392,7196,28,28,0,7392,-1024,-7968
7392,7196,28,28,0,7392,-1024,-7968,224
7196,28,28,0,7392,-1024,-7968,224,-7940
-7968,-1024,0,7392,252,-996,224,-7940,7392
252,-8192,-996,7168,-7940,-1024,7392,7392,252
7392,252,-996,224,-7940,-8164,-996,-8192,224
7168,-7940,-1024,7392,7392,252,-7968,-1024,0
